VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
 155.000 -280.000  0.464882E+00
 160.000 -280.000  0.465797E+00
 165.000 -280.000  0.466721E+00
 170.000 -280.000  0.467677E+00
 175.000 -280.000  0.468628E+00
 180.000 -280.000  0.469608E+00
 185.000 -280.000  0.470598E+00
 190.000 -280.000  0.471597E+00
 195.000 -280.000  0.472611E+00
 200.000 -280.000  0.473626E+00
 205.000 -280.000  0.474665E+00
 210.000 -280.000  0.475706E+00
 215.000 -280.000  0.476760E+00
 220.000 -280.000  0.477822E+00
 225.000 -280.000  0.478882E+00
 230.000 -280.000  0.479958E+00
 235.000 -280.000  0.481037E+00
 240.000 -280.000  0.482129E+00
 245.000 -280.000  0.483224E+00
 250.000 -280.000  0.484308E+00
 255.000 -280.000  0.485416E+00
 260.000 -280.000  0.486524E+00
 265.000 -280.000  0.487615E+00
 270.000 -280.000  0.488729E+00
 275.000 -280.000  0.489841E+00
 280.000 -280.000  0.490956E+00
 285.000 -280.000  0.492074E+00
 290.000 -280.000  0.493190E+00
 295.000 -280.000  0.494313E+00
 300.000 -280.000  0.495427E+00
-300.000 -275.000  0.494294E+00
-295.000 -275.000  0.493150E+00
-290.000 -275.000  0.492029E+00
-285.000 -275.000  0.490871E+00
-280.000 -275.000  0.489750E+00
-275.000 -275.000  0.488608E+00
-270.000 -275.000  0.487474E+00
-265.000 -275.000  0.486357E+00
-260.000 -275.000  0.485214E+00
-255.000 -275.000  0.484090E+00
-250.000 -275.000  0.482973E+00
-245.000 -275.000  0.481859E+00
-240.000 -275.000  0.480750E+00
-235.000 -275.000  0.479640E+00
-230.000 -275.000  0.478535E+00
-225.000 -275.000  0.477434E+00
-220.000 -275.000  0.476348E+00
-215.000 -275.000  0.475264E+00
-210.000 -275.000  0.474192E+00
-205.000 -275.000  0.473124E+00
-200.000 -275.000  0.472069E+00
-195.000 -275.000  0.471013E+00
-190.000 -275.000  0.469986E+00
-185.000 -275.000  0.468959E+00
-180.000 -275.000  0.467949E+00
-175.000 -275.000  0.466940E+00
-170.000 -275.000  0.465961E+00
-165.000 -275.000  0.464995E+00
-160.000 -275.000  0.464030E+00
-155.000 -275.000  0.463098E+00
-150.000 -275.000  0.462172E+00
-145.000 -275.000  0.461272E+00
-140.000 -275.000  0.460389E+00
-135.000 -275.000  0.459519E+00
-130.000 -275.000  0.458682E+00
-125.000 -275.000  0.457859E+00
-120.000 -275.000  0.457059E+00
-115.000 -275.000  0.456289E+00
-110.000 -275.000  0.455535E+00
-105.000 -275.000  0.454807E+00
-100.000 -275.000  0.454111E+00
 -95.000 -275.000  0.453435E+00
 -90.000 -275.000  0.452796E+00
 -85.000 -275.000  0.452182E+00
 -80.000 -275.000  0.451599E+00
 -75.000 -275.000  0.451042E+00
 -70.000 -275.000  0.450521E+00
 -65.000 -275.000  0.450033E+00
 -60.000 -275.000  0.449575E+00
 -55.000 -275.000  0.449152E+00
 -50.000 -275.000  0.448764E+00
 -45.000 -275.000  0.448411E+00
 -40.000 -275.000  0.448093E+00
 -35.000 -275.000  0.447812E+00
 -30.000 -275.000  0.447566E+00
 -25.000 -275.000  0.447359E+00
 -20.000 -275.000  0.447188E+00
 -15.000 -275.000  0.447056E+00
 -10.000 -275.000  0.446960E+00
  -5.000 -275.000  0.446903E+00
   0.000 -275.000  0.446884E+00
   5.000 -275.000  0.446903E+00
  10.000 -275.000  0.446960E+00
  15.000 -275.000  0.447056E+00
  20.000 -275.000  0.447188E+00
  25.000 -275.000  0.447359E+00
  30.000 -275.000  0.447566E+00
  35.000 -275.000  0.447812E+00
  40.000 -275.000  0.448093E+00
  45.000 -275.000  0.448411E+00
  50.000 -275.000  0.448763E+00
  55.000 -275.000  0.449152E+00
  60.000 -275.000  0.449575E+00
  65.000 -275.000  0.450033E+00
  70.000 -275.000  0.450521E+00
  75.000 -275.000  0.451042E+00
  80.000 -275.000  0.451599E+00
  85.000 -275.000  0.452182E+00
  90.000 -275.000  0.452795E+00
  95.000 -275.000  0.453435E+00
 100.000 -275.000  0.454111E+00
 105.000 -275.000  0.454807E+00
 110.000 -275.000  0.455535E+00
 115.000 -275.000  0.456289E+00
 120.000 -275.000  0.457058E+00
 125.000 -275.000  0.457860E+00
 130.000 -275.000  0.458682E+00
 135.000 -275.000  0.459518E+00
 140.000 -275.000  0.460389E+00
 145.000 -275.000  0.461272E+00
 150.000 -275.000  0.462172E+00
 155.000 -275.000  0.463098E+00
 160.000 -275.000  0.464030E+00
 165.000 -275.000  0.464995E+00
 170.000 -275.000  0.465961E+00
 175.000 -275.000  0.466940E+00
