VARIABLE="X","Y","DISPLACEMENT"
ZONE I=121, J=121, F=POINT
 -10.000 -280.000  0.106600E+01
  -5.000 -280.000  0.106570E+01
   0.000 -280.000  0.106560E+01
   5.000 -280.000  0.106570E+01
  10.000 -280.000  0.106600E+01
  15.000 -280.000  0.106650E+01
  20.000 -280.000  0.106719E+01
  25.000 -280.000  0.106808E+01
  30.000 -280.000  0.106916E+01
  35.000 -280.000  0.107043E+01
  40.000 -280.000  0.107189E+01
  45.000 -280.000  0.107353E+01
  50.000 -280.000  0.107535E+01
  55.000 -280.000  0.107735E+01
  60.000 -280.000  0.107951E+01
  65.000 -280.000  0.108185E+01
  70.000 -280.000  0.108434E+01
  75.000 -280.000  0.108699E+01
  80.000 -280.000  0.108979E+01
  85.000 -280.000  0.109273E+01
  90.000 -280.000  0.109582E+01
  95.000 -280.000  0.109903E+01
 100.000 -280.000  0.110237E+01
 105.000 -280.000  0.110584E+01
 110.000 -280.000  0.110942E+01
 115.000 -280.000  0.111311E+01
 120.000 -280.000  0.111690E+01
 125.000 -280.000  0.112080E+01
 130.000 -280.000  0.112478E+01
 135.000 -280.000  0.112886E+01
 140.000 -280.000  0.113302E+01
 145.000 -280.000  0.113725E+01
 150.000 -280.000  0.114157E+01
 155.000 -280.000  0.114595E+01
 160.000 -280.000  0.115040E+01
 165.000 -280.000  0.115489E+01
 170.000 -280.000  0.115945E+01
 175.000 -280.000  0.116406E+01
 180.000 -280.000  0.116871E+01
 185.000 -280.000  0.117341E+01
 190.000 -280.000  0.117815E+01
 195.000 -280.000  0.118292E+01
 200.000 -280.000  0.118772E+01
 205.000 -280.000  0.119255E+01
 210.000 -280.000  0.119742E+01
 215.000 -280.000  0.120231E+01
 220.000 -280.000  0.120720E+01
 225.000 -280.000  0.121212E+01
 230.000 -280.000  0.121706E+01
 235.000 -280.000  0.122200E+01
 240.000 -280.000  0.122697E+01
 245.000 -280.000  0.123194E+01
 250.000 -280.000  0.123691E+01
 255.000 -280.000  0.124187E+01
 260.000 -280.000  0.124686E+01
 265.000 -280.000  0.125184E+01
 270.000 -280.000  0.125682E+01
 275.000 -280.000  0.126179E+01
 280.000 -280.000  0.126676E+01
 285.000 -280.000  0.127174E+01
 290.000 -280.000  0.127670E+01
 295.000 -280.000  0.128165E+01
 300.000 -280.000  0.128658E+01
-300.000 -275.000  0.128216E+01
-295.000 -275.000  0.127714E+01
-290.000 -275.000  0.127210E+01
-285.000 -275.000  0.126706E+01
-280.000 -275.000  0.126201E+01
-275.000 -275.000  0.125695E+01
-270.000 -275.000  0.125189E+01
-265.000 -275.000  0.124682E+01
-260.000 -275.000  0.124174E+01
-255.000 -275.000  0.123666E+01
-250.000 -275.000  0.123158E+01
-245.000 -275.000  0.122652E+01
-240.000 -275.000  0.122145E+01
-235.000 -275.000  0.121639E+01
-230.000 -275.000  0.121134E+01
-225.000 -275.000  0.120630E+01
-220.000 -275.000  0.120127E+01
-215.000 -275.000  0.119626E+01
-210.000 -275.000  0.119126E+01
-205.000 -275.000  0.118629E+01
-200.000 -275.000  0.118134E+01
-195.000 -275.000  0.117642E+01
-190.000 -275.000  0.117152E+01
-185.000 -275.000  0.116667E+01
-180.000 -275.000  0.116185E+01
-175.000 -275.000  0.115707E+01
-170.000 -275.000  0.115234E+01
-165.000 -275.000  0.114766E+01
-160.000 -275.000  0.114303E+01
-155.000 -275.000  0.113846E+01
-150.000 -275.000  0.113395E+01
-145.000 -275.000  0.112951E+01
-140.000 -275.000  0.112515E+01
-135.000 -275.000  0.112086E+01
-130.000 -275.000  0.111666E+01
-125.000 -275.000  0.111254E+01
-120.000 -275.000  0.110853E+01
-115.000 -275.000  0.110460E+01
-110.000 -275.000  0.110079E+01
-105.000 -275.000  0.109708E+01
-100.000 -275.000  0.109350E+01
 -95.000 -275.000  0.109004E+01
 -90.000 -275.000  0.108671E+01
 -85.000 -275.000  0.108351E+01
 -80.000 -275.000  0.108046E+01
 -75.000 -275.000  0.107756E+01
 -70.000 -275.000  0.107481E+01
 -65.000 -275.000  0.107222E+01
 -60.000 -275.000  0.106979E+01
 -55.000 -275.000  0.106754E+01
 -50.000 -275.000  0.106547E+01
 -45.000 -275.000  0.106357E+01
 -40.000 -275.000  0.106186E+01
 -35.000 -275.000  0.106035E+01
 -30.000 -275.000  0.105902E+01
 -25.000 -275.000  0.105790E+01
 -20.000 -275.000  0.105697E+01
 -15.000 -275.000  0.105625E+01
 -10.000 -275.000  0.105573E+01
  -5.000 -275.000  0.105542E+01
   0.000 -275.000  0.105531E+01
   5.000 -275.000  0.105542E+01
  10.000 -275.000  0.105573E+01
  15.000 -275.000  0.105625E+01
  20.000 -275.000  0.105697E+01
  25.000 -275.000  0.105790E+01
  30.000 -275.000  0.105902E+01
  35.000 -275.000  0.106035E+01
  40.000 -275.000  0.106186E+01
  45.000 -275.000  0.106357E+01
  50.000 -275.000  0.106547E+01
  55.000 -275.000  0.106754E+01
  60.000 -275.000  0.106979E+01
  65.000 -275.000  0.107222E+01
  70.000 -275.000  0.107481E+01
  75.000 -275.000  0.107756E+01
  80.000 -275.000  0.108046E+01
  85.000 -275.000  0.108351E+01
  90.000 -275.000  0.108671E+01
  95.000 -275.000  0.109004E+01
 100.000 -275.000  0.109350E+01
 105.000 -275.000  0.109708E+01
 110.000 -275.000  0.110079E+01
 115.000 -275.000  0.110460E+01
 120.000 -275.000  0.110852E+01
 125.000 -275.000  0.111254E+01
 130.000 -275.000  0.111666E+01
 135.000 -275.000  0.112086E+01
 140.000 -275.000  0.112515E+01
 145.000 -275.000  0.112951E+01
 150.000 -275.000  0.113395E+01
 155.000 -275.000  0.113846E+01
 160.000 -275.000  0.114303E+01
 165.000 -275.000  0.114766E+01
 170.000 -275.000  0.115234E+01
 175.000 -275.000  0.115707E+01
 180.000 -275.000  0.116185E+01
 185.000 -275.000  0.116667E+01
 190.000 -275.000  0.117152E+01
 195.000 -275.000  0.117641E+01
 200.000 -275.000  0.118134E+01
 205.000 -275.000  0.118629E+01
 210.000 -275.000  0.119126E+01
 215.000 -275.000  0.119626E+01
 220.000 -275.000  0.120127E+01
 225.000 -275.000  0.120630E+01
 230.000 -275.000  0.121134E+01
 235.000 -275.000  0.121639E+01
 240.000 -275.000  0.122145E+01
 245.000 -275.000  0.122652E+01
 250.000 -275.000  0.123158E+01
 255.000 -275.000  0.123666E+01
 260.000 -275.000  0.124174E+01
 265.000 -275.000  0.124682E+01
 270.000 -275.000  0.125189E+01
 275.000 -275.000  0.125695E+01
 280.000 -275.000  0.126201E+01
 285.000 -275.000  0.126706E+01
 290.000 -275.000  0.127210E+01
 295.000 -275.000  0.127714E+01
 300.000 -275.000  0.128216E+01
-300.000 -270.000  0.127775E+01
-295.000 -270.000  0.127265E+01
-290.000 -270.000  0.126753E+01
-285.000 -270.000  0.126239E+01
-280.000 -270.000  0.125725E+01
-275.000 -270.000  0.125211E+01
-270.000 -270.000  0.124695E+01
-265.000 -270.000  0.124178E+01
-260.000 -270.000  0.123661E+01
-255.000 -270.000  0.123145E+01
-250.000 -270.000  0.122628E+01
-245.000 -270.000  0.122110E+01
-240.000 -270.000  0.121593E+01
-235.000 -270.000  0.121076E+01
-230.000 -270.000  0.120560E+01
-225.000 -270.000  0.120045E+01
-220.000 -270.000  0.119531E+01
-215.000 -270.000  0.119019E+01
-210.000 -270.000  0.118508E+01
-205.000 -270.000  0.117999E+01
-200.000 -270.000  0.117492E+01
-195.000 -270.000  0.116988E+01
-190.000 -270.000  0.116486E+01
-185.000 -270.000  0.115989E+01
-180.000 -270.000  0.115494E+01
-175.000 -270.000  0.115004E+01
-170.000 -270.000  0.114518E+01
-165.000 -270.000  0.114037E+01
-160.000 -270.000  0.113561E+01
-155.000 -270.000  0.113091E+01
-150.000 -270.000  0.112626E+01
-145.000 -270.000  0.112169E+01
-140.000 -270.000  0.111720E+01
-135.000 -270.000  0.111277E+01
